replicate,n_unique_samples,n_oob_samples,shap_signed__Hematotoxicity,shap_signed__Immunotoxicity,shap_signed__Oxidative_Stress,shap_signed__Metabolism_Energy,shap_signed__Morphological_Development,shap_signed__Cardiovascular_Angiogenesis,shap_signed__Apoptosis_Proliferation,shap_signed__Behavior_Neuro,shap_signed__Endocrine_Thyroid,shap_signed__General_Fitness,shap_signed__Endocrine_Reproductive,shap_signed__Effect Measurement_LOO,shap_signed__SMR_VSA1,shap_signed__VSA_EState5,shap_signed__MolLogP,shap_signed__Chi1v,shap_signed__VSA_EState2,shap_signed__SlogP_VSA3,shap_signed__Chi4v,shap_signed__AvgIpc,shap_signed__NumValenceElectrons,shap_signed__Chi0,shap_signed__SMR_VSA5,shap_signed__Ipc,shap_signed__VSA_EState7,shap_signed__Kappa2,shap_signed__Chi4n,shap_signed__VSA_EState9,shap_signed__Chi1,shap_signed__SlogP_VSA2,shap_abs__Hematotoxicity,shap_abs__Immunotoxicity,shap_abs__Oxidative_Stress,shap_abs__Metabolism_Energy,shap_abs__Morphological_Development,shap_abs__Cardiovascular_Angiogenesis,shap_abs__Apoptosis_Proliferation,shap_abs__Behavior_Neuro,shap_abs__Endocrine_Thyroid,shap_abs__General_Fitness,shap_abs__Endocrine_Reproductive,shap_abs__Effect Measurement_LOO,shap_abs__SMR_VSA1,shap_abs__VSA_EState5,shap_abs__MolLogP,shap_abs__Chi1v,shap_abs__VSA_EState2,shap_abs__SlogP_VSA3,shap_abs__Chi4v,shap_abs__AvgIpc,shap_abs__NumValenceElectrons,shap_abs__Chi0,shap_abs__SMR_VSA5,shap_abs__Ipc,shap_abs__VSA_EState7,shap_abs__Kappa2,shap_abs__Chi4n,shap_abs__VSA_EState9,shap_abs__Chi1,shap_abs__SlogP_VSA2
109,170,93,0.0029354824882003,-0.062118974762792,0.0028776575886568,-0.0019052472633745,-0.0049059992166855,-0.0378485702077656,-0.0027067362053461,-0.0701301589324515,-0.0568217212467858,-0.0105523476579704,-0.0930660251604721,-0.3430470414449507,-0.0011716182352038,-0.019979765373506,-0.0173689510578208,-0.0019049590727093,-0.0213446962984056,0.0021948264571623,-0.008626509747976,-0.0113409024034002,-0.0089159421885948,-0.0090258934934606,-0.0039173877612926,-0.0060016309821491,-0.0091725540162086,-0.0158636216938779,-0.0123135192585537,-0.0007594265422602,0.0019733948581996,0.0006601093932799,0.0167764771148828,0.3412319728240812,0.1243756588859318,0.0031454574786019,0.1110455069954922,0.3387227764720894,0.0238941937726862,0.2079239410577324,0.2056245129791879,0.1726494880386266,0.2692757806642775,1.3219623276491428,0.0323128375364182,0.083467600407409,0.0511568785772416,0.0424502808650547,0.117656353628374,0.0264733198962262,0.0308506359527353,0.0467914389530395,0.0264759575021221,0.028503385554491,0.0208507801891478,0.028527931024461,0.0748875571736839,0.0496982953140878,0.0416539178618704,0.0191894908780449,0.0342416712124394,0.0421839724179979
110,170,93,0.0060561632047105,-0.0550437333311952,-0.0262016265807082,-0.0006276031740351,-0.0081351086633435,0.0023234447120279,-0.0043764640781603,-0.0431160631160911,-0.0303651222855241,0.031296900807941,-0.03868506665922,-0.3081473724180976,0.0016864821957047,-0.0568146541258722,-0.0143709865367939,-0.0066662010906823,-0.0351159442539567,-0.0151388062504643,-0.0053352767264097,-0.0035695101250641,-0.0065346098351883,-0.0017146837399689,-0.0042373292300006,-0.0057764958943454,-0.0111630756717697,-0.0113379291714078,-0.0050443645693684,-0.0013269628130459,0.0029762385137399,-0.0061822123005764,0.0291043599794408,0.2985685874279221,0.1210413586165743,0.0011016850833521,0.1144885132155211,0.0701080091814425,0.0152504293541693,0.1526751845989929,0.1604517233719929,0.1617060155204409,0.2285020609530696,1.1680684057510529,0.0204922668896429,0.1828251375102826,0.0411552234979956,0.042254145591575,0.1058753831638058,0.0612772764592476,0.0434949948056591,0.0279079750154066,0.0208750692839008,0.0288351441624917,0.0338851743534984,0.0306496945300866,0.0893154603739886,0.0324010788030059,0.030263007615155,0.0088005277144581,0.0202854306538114,0.0442394927970296
111,166,97,-0.0169626394926833,-0.0723185219927141,-0.0171840431360111,0.003688380380542,0.0042075603140629,-0.0109711210830922,-0.0017012863830402,0.0020512337091925,-0.1053540864098336,-0.033729224709221,-0.0357084081098097,-0.2491051134743805,-0.012083920377181,-0.0123098949776365,-0.0043295786109924,0.0008229561866008,-0.0054392254484441,-0.0018748972083476,-0.0051730592963791,0.0042347777175294,-0.0070335603888634,0.0012854671320764,-0.0060546627227527,-0.0124015255370015,-0.007562513257468,-0.0107462010663435,-0.0074449791624291,0.001638833751975,-0.0083402999728424,-0.0081772801354352,0.050387752760669,0.3860083554643129,0.178062942155926,0.0267803566173952,0.041311933872058,0.0938532143532039,0.0093296859763978,0.1359318524047196,0.311606378257131,0.1060648593727571,0.1629072255422606,1.2552684190898982,0.0494913684816547,0.1195942764053322,0.0366164815155084,0.0706655473401139,0.0316129859978072,0.0395547948849098,0.0381020499635417,0.0286331883980623,0.026486070686538,0.0266984102882377,0.0407443810743469,0.0340591737338467,0.1261823732419242,0.042458814402076,0.035776393318354,0.0136320536616412,0.045010011728733,0.0420675612988082
112,170,93,0.0019795138513007,-0.162260766445299,-0.0120704405770302,-0.0115739401098904,-0.0284383942211788,-0.0243702526585154,-0.0046257465641374,-0.0518525569273117,-0.0516867353649897,-0.0149647085500192,-0.0129308926797404,-0.4918038261337222,-0.0093259891676187,-0.0247254709585942,-0.0108365792028119,-0.015383145494269,-0.0223142278485811,-0.0150262804356903,-0.0100491551998629,-0.0191107389452002,-0.0127873014734135,-0.0050864596214786,-0.0127599790685563,-0.0047938657495209,-0.0146250333668445,-0.0077162745750215,-0.0032278488386835,-0.0085232355874823,-0.0176996137343957,-0.008701234632006,0.0109798588859011,0.4430649634698162,0.1237390658271565,0.0363898308952253,0.1597023795317694,0.1050491417403525,0.0518339913663594,0.2798089196729187,0.183556609601982,0.117932690111921,0.0970077269271456,1.5207014875354414,0.0269076521763836,0.1249181261136555,0.0522974342210028,0.0496133547270321,0.0467478692077247,0.0796569724896262,0.0314336080543421,0.0402916644090558,0.0322617409629126,0.055473568588415,0.0250150092768704,0.0283592704177219,0.0635407852908387,0.0592818327399538,0.0282855444216827,0.0188679172806426,0.0314865327691269,0.0392633863768913
113,164,99,-4.524930553970445e-05,-0.1169382737113733,-0.0301766865194442,-5.626826849020063e-05,-0.0115350518127909,-0.025501373319082,-0.0035403934610456,-0.0144586028130072,-0.0094591956196531,-0.0350561698821903,0.0044821475769779,-0.3236868677254567,-0.0115145076585751,-0.00843543715481,-0.0164998711691648,-0.0100625265107898,-0.0069067420157774,-0.0054139727095848,-0.013718867395504,0.0006755704455512,-0.0129833777045285,-0.0189045230652288,-0.0005641843316255,-0.0161188428743453,-0.0144177489104943,-0.0160206553404608,-0.009552000710367,-0.0144918000239152,-0.0092989976244304,-0.0100896715418043,0.0014694579516503,0.4066843935628343,0.1700753704280228,0.0285116372480502,0.148561999388676,0.1722805536364865,0.0438356341267314,0.1312570262981258,0.1157451698609886,0.1163373614930039,0.1400349900556371,1.2567546118596908,0.052448951536307,0.0898289937364547,0.0568683007094622,0.0598804333577472,0.0782087313447756,0.060081143206752,0.0712217848844607,0.0405885930579739,0.0350657673994034,0.0428812391875351,0.0266137202333676,0.0765918581331693,0.1083278364562115,0.052749972606655,0.0312110709241662,0.0494775442627872,0.0451855120076889,0.0428449326478911
114,168,95,7.946487813946855e-05,-0.0164410299172447,-0.0005728371277262,-0.0004014277881534,-0.0194456993820806,-0.0039260685164012,-0.0153624834216252,0.0138110925868811,-0.0138895730656159,-0.0074092440776429,-0.0100451179755253,-0.2629969380903222,-0.0329428088914655,-0.0595450806317897,-0.0150052313238204,-0.0187424009751951,-0.0629751761750455,-0.0504687750054438,-0.0067736638373356,-0.0144011106484121,-0.0152884942338886,-0.0122993253723765,-0.0083142737421337,-0.0083164761730977,-0.0423202806570346,-0.0118890387538763,-0.0041330819319741,-0.0079172398600011,-0.0082195354580056,-0.0098662557090539,0.0015572979081306,0.297443977265944,0.0991901632553935,0.005281957485551,0.1110020949188824,0.0429123667848902,0.0429109655246748,0.1935474920089068,0.1189976573738507,0.107748144753803,0.0753997629886812,1.2615094750055582,0.0566790639941719,0.1344280396803977,0.0599858629726092,0.0801450264034943,0.2170921112149067,0.2387957057986936,0.0409612268888477,0.0497626495598011,0.0292964284580208,0.0265475838606118,0.0369670762437713,0.0404388111488215,0.1642647166846522,0.0604381488407027,0.0281593950307865,0.0296111328419392,0.0224441536063586,0.0671414922405237
115,166,97,-0.0013889793425473,-0.12732667404422,-0.0274259001916618,0.0011864785089949,-0.0281502902038029,-0.0054841842565121,-0.0257644948596218,-0.0420020249766529,-0.0196504138017204,-0.0082135624046433,0.0170502179104618,-0.2523016843964762,-0.0126723571101226,-0.0019069236114262,-0.0258302944151326,-0.0057844024281676,0.0013417019830661,-0.0228089709498376,-0.0062493432049023,-0.0099909629572471,-0.0091021106460608,-0.0157082575712527,-0.0135830589052017,-0.0215160083477393,-0.0027228112288337,-0.0256428230966931,-0.0033813645720449,-0.0020494367173171,-0.0248099658996794,-0.0126380894525518,0.0323978467484653,0.4756268976127678,0.2770060160324133,0.0073991297933491,0.1036187260327679,0.1089678053543271,0.0788511445514056,0.0962488805545903,0.0881669605960289,0.1076872372501512,0.1934027349762836,1.049659679501492,0.0416432767894017,0.0774508919397655,0.0796074425528458,0.0516424091315517,0.0539672186908164,0.0547016805545528,0.0438765165467815,0.0476867908771248,0.0372803729299634,0.0358563655713536,0.0374252509833539,0.0452635296010484,0.0706394876869489,0.0735065804889355,0.0414922029325474,0.0180523143143533,0.0715504884022747,0.0596474513089475
116,167,96,-0.0257583733249315,-0.0006850757453363,0.0075102127140486,-0.0031246255548928,0.0026897509021333,-0.0072019378822308,-0.0040500617426123,-0.0577614447866841,-0.0165864155011955,-0.0300361470893595,0.003802904751644,-0.3715964750641618,-0.0082746011793802,-0.0168202782930826,-0.0042022041607189,0.0087064773540259,-0.0215435184349122,-0.0052588337488609,-0.0098411630107828,-0.0030278703572749,-0.0065601852052698,0.0038094915342049,-0.0047804907509375,0.0022939421261237,-0.0126165717579758,-0.0003673426990027,-0.0029189955476959,-0.008704961954608,0.0029210850464548,-0.0009666510347142,0.0588558347995927,0.2220157880191681,0.1465504082409391,0.0114113396445039,0.0580997518141142,0.2659174000949326,0.0109588268333234,0.2420668647784991,0.1474460048109785,0.0522632757877765,0.1219810874383883,1.2998061877367149,0.0302647346644685,0.1011899589041743,0.0399764474925086,0.0455588301570258,0.0599775927677102,0.0366078133064755,0.0325141878232222,0.0204619557412984,0.040575482367566,0.0222084682149022,0.0229030714561954,0.0162319962269426,0.0524620984837599,0.0329983751812717,0.0367503999878666,0.0355022590848623,0.022430919105095,0.0336120879511132
117,165,98,0.001702076019948,-0.0576992595777775,-0.0069691019829658,0.0036660724619824,-0.1183179725952108,-0.0176899977980327,-0.0047168788282974,-0.0112880435313622,-0.0436928502039043,-0.0112373722336814,0.0052612061951342,-0.3791928772968701,-0.0150340530227186,-0.033326180820687,-0.0021073421254964,-0.0112847492037297,-0.0257466078445495,-0.02031424599419,-0.0068933925013572,-0.0093845298338355,-0.0067387510977412,-0.0098476190379677,-0.0069468520094344,-0.006196835570129,-0.0190692842901405,-0.028745561680039,-0.0051680227680973,-0.0040331546724337,-0.0095517250945925,-0.0054728449022289,0.0444110986331465,0.3394028284352641,0.1258921151729974,0.0102595404588652,0.2385184193681462,0.1102233377576515,0.0316754341982892,0.203721341122439,0.1981050940512441,0.144198681281848,0.0715785201458358,1.267776465344125,0.0361961055310349,0.1277998865235661,0.042348678336833,0.0264258686579038,0.0933708696005504,0.0923007974759976,0.0234304154786667,0.023594819907068,0.0243241027315919,0.0202785728734798,0.0336724039599708,0.0269671896587865,0.0834574134511114,0.0639006987723151,0.0242476198727573,0.0283175316034567,0.0380478012220694,0.0379744782654744
118,168,95,0.0002238846547775,-0.0982495728303081,-0.0222952397727188,-0.0039115470632979,-0.0044636985439275,-0.0549446076631445,0.0057912542151295,-0.013668618066234,-0.0163685410737573,-0.0142076586284217,0.0034513363026811,-0.1939743166785004,-0.0139171543357885,-0.0590422052389991,-0.0200650224426207,-0.0118331018453042,-0.0337019226443881,-0.0068964132631698,-0.0076389140501726,-0.0092082052706012,-0.0136411146746378,-0.0138585541529461,-0.0125358968290971,-0.0107671862593492,-0.0343410229844412,-0.016565683789212,-0.0103809283117541,-0.0056785096362901,-0.010528718275205,-0.0161569598817545,0.0007755579133525,0.4415242572115516,0.1586660350612272,0.026734186408171,0.0331069505334263,0.3001958537909002,0.0277544804632804,0.1098957399593961,0.1722019414387313,0.1104277464945636,0.1335806915298692,1.17749254048245,0.0389910089730453,0.1363359920891013,0.0533242878587638,0.0412890644707892,0.0905561271448925,0.0566866503521541,0.0216106660305172,0.0431807134735803,0.0312127204707191,0.0293338273312171,0.0305429951196616,0.0471183621524699,0.097714965143603,0.0307248498236928,0.0278354921822078,0.0212403092764009,0.0301203580361828,0.0337338044710666
119,165,98,0.0004745946237311,-0.0513944983532213,-0.02729117534295,0.0015761310494617,-0.0260997107306346,-0.0001291651201392,-0.0117502692796953,-0.0609341224751939,-0.0389416260159427,-0.0179309911774751,-0.0509326037907612,-0.2102508348561667,-0.0081645205407054,0.0020397412232681,-0.0058091666963018,-0.014080126166088,-0.0753255180177742,-0.0148770425427669,-0.0087154034562534,-0.0091617954426304,-0.006834307157106,-0.0082708273461399,-0.0044296614956091,-0.01046759121642,-0.0447415793420083,-0.0076680783651163,-0.001107961478553,-0.0030247260645303,-0.0065770074096663,-0.0030815073261636,0.0185781064384691,0.328985283886856,0.0913130756346946,0.0156000374701042,0.1720108928631753,0.0533660967396998,0.0325134890714106,0.3002727452169071,0.232380823551869,0.0674903576849161,0.1111569702654719,1.205917384761782,0.0327958396719751,0.1370021267901965,0.0375361196835941,0.0592162809703862,0.2038131200338655,0.0925050595607413,0.030531854297246,0.0441502965171098,0.0293721989676177,0.0279051740796061,0.0480639877297795,0.0367006361033299,0.1368913873869684,0.031161724976276,0.0530601553141523,0.0171845384403618,0.0338909561461075,0.0365101013700509
120,159,104,-0.0120335120483045,-0.0096146134547858,-0.0155192500374464,-0.0002800230256167,-0.0035079124917146,-0.1064575360747508,-0.0057187146823572,0.0045553842104988,-0.0357490418676649,-0.0229485147144887,-0.0345492206867364,-0.4392430529911929,-0.0106172202767006,-0.0267165754450092,-0.0033572835047474,-0.0108402644909035,-0.0610856349654984,0.000351422330969,-0.0060744563039002,-0.0054048683569061,-0.0099828444438967,-0.0061846259089318,-0.0072681712070954,-0.0110513378802354,-0.0207269618755355,-0.0168798352801035,-0.011700617582926,-0.0037764055527528,-0.0034221851106733,-0.0077944533359092,0.0433776364642685,0.199030370042621,0.1773018404103934,0.0092183257812254,0.0801075945408481,0.2692207328107855,0.0151652250187656,0.2850254291731266,0.1999702062196343,0.1041284416006603,0.1234482405263011,1.3371436913778405,0.0293754048702507,0.1481663520571094,0.0865664178253425,0.0408971681343076,0.1238088775415961,0.1024591643436546,0.0216733133544331,0.0402909873896771,0.0303235816647732,0.0209562025159268,0.0334516722398722,0.0357939294323772,0.0986153480051011,0.071573218388786,0.0305879981476889,0.0256758991063612,0.0280173093136908,0.0445680781199291
121,170,93,0.0002128815046628,-0.0701858771567701,-0.0077329241955398,0.0003920198696396,-0.0652196977330759,-0.0040275355909285,-0.0046832857619374,-0.0383392144507328,-0.0730818637642793,0.0078892543376798,-0.0100626710545806,-0.3785051380437614,-0.0124362684924018,-0.0136180462649205,-0.0035052824228228,-0.007387824029945,0.0015613118829994,-0.0117939657256481,-0.0065098829993101,-0.0032118742646485,-0.0087823486246225,-0.002423266054457,-0.004930276473288,-0.0029534743850237,-0.0188047386403582,-0.0048977597213722,-0.009013228376936,0.0017117539020702,-0.0069165933852839,-0.0028646696895418,0.0161443935214865,0.3599561970231917,0.0858713053495026,0.004566271199003,0.2200664482056031,0.0488063779738725,0.029082053701754,0.2084342971293717,0.197276928554069,0.1401390468627088,0.1066235456819063,1.422609956543289,0.0299869302000768,0.0935892829897622,0.0590610055047063,0.0265881888397282,0.058447383343471,0.0426083572934847,0.0256367176411306,0.045893221963247,0.0325300198347452,0.0187096050954549,0.021535366177676,0.0256800937570782,0.1021698144113146,0.0235795508547761,0.0442315534686679,0.0142625571862931,0.0271109293327738,0.0382693379200075
122,162,101,0.0036328581180838,-0.0771847844712554,-0.0138470233116489,-0.0032221984948143,-0.0158541908549271,-0.0857706951285084,-0.0082237919141661,-0.0044354422400347,-0.0319510468519961,-0.0096174404857996,-0.0478246965340832,-0.3653566115573435,-0.0126207636206497,-0.0799574451053164,-0.0145336342923828,-0.0133482267954055,-0.031832358062165,0.0035994796256236,-0.0083118257100627,-0.0147837256526772,-0.021240732791299,-0.0074161787437928,-0.0054596416600641,-0.010444421668716,-0.0168972785520866,-0.0199599678626536,-0.0076808802995674,-0.0088312376576952,-0.0184656203177811,-0.016818004940116,0.0727693023723734,0.3805663589872235,0.2457435380953971,0.0307296679867882,0.068299707362317,0.2100867666067451,0.0475046803255551,0.1846900082636821,0.1932256124114152,0.0788137306686475,0.1661292950691835,1.2373146340975465,0.0322919564944285,0.1808673582255544,0.0508097699572693,0.0589231309837896,0.0919820459438405,0.0736438001435086,0.0361600575910473,0.033573204469437,0.044912571125717,0.0272400414326264,0.0272418925692728,0.0250752784300733,0.0455928419610848,0.0669536964363053,0.0380343128929545,0.0319563982832556,0.0321084636144505,0.0470037228506581
123,168,95,-2.5981433378803748e-05,-0.1987526864448216,-0.0378918053627922,-0.0003582682572024,-0.0304501499749085,-0.0349026614550331,-0.0148623541390693,-0.0362205107418827,0.0129434018343064,-0.0022028769953045,-0.0022523080715283,-0.3733172210301855,-0.0092490691758372,-0.0498776974843819,-0.0273710068304778,-0.0218834214839341,-0.0221935606426093,-0.0130980789802914,-0.0100767074230413,-0.026874869050292,-0.0175802675420289,-0.0200947024996018,-0.0125542468457872,-0.0318628235230502,-0.0252424270883403,-0.0213043933230987,-0.0186503793389745,-0.0145327376582138,-0.0099656247406744,-0.0113432833822809,0.0003472976070139,0.4410596333478579,0.2298417943194819,0.0015502435524837,0.1543589618266666,0.1205211310385155,0.0277261897284018,0.1344813377764133,0.2689359662805412,0.1032541470962247,0.1137159716595859,1.224415798690599,0.0407726539037927,0.1179966591928018,0.0689148401967387,0.0543862451138113,0.0696777487396348,0.0366179664715368,0.0316520745571945,0.0664115041363768,0.0595370664977515,0.0432047640345639,0.0322953059481132,0.0586437927055575,0.098611707144424,0.0402242353439161,0.0360394400604917,0.0376954780939844,0.0288791590216866,0.0427208571053755
124,170,93,-0.0035432348572206,-0.1578593016517753,-0.0121097668480395,-0.0024822195605143,-0.0007312260721003,-0.0648441487398472,-0.0001206114162095,-0.0070191525635176,-0.0268043138564308,0.0069978842952771,-0.0001003699562759,-0.3386208060026107,-0.0030112492671547,-0.061320178024205,-0.0088654561084699,-0.0057478683849237,-0.019250470344824,-0.0019275186496589,0.0026085815093533,-0.000828930333129,-0.0055038853933521,-0.0036836810228611,-0.0139278279150988,-0.0077932523105604,-0.0147021205238146,-0.0023137804739532,-0.0062495639142663,-0.0001428214760366,-0.0053660579057787,-0.0062026620211215,0.0159412970878531,0.4863021224102884,0.0765347722622421,0.0055335173796338,0.0340989529188353,0.3114400804596572,0.0110053710892943,0.1962537253463165,0.2289510732846017,0.1528347158212695,0.066202937159167,1.2912768776857793,0.0263187893324616,0.2042505674283607,0.0460978911563735,0.0851583452689873,0.089477591888724,0.0470519366322774,0.0261639230486952,0.03314189609448,0.0211620662066811,0.0225804726630611,0.024767489031557,0.0279021264491598,0.092009714669418,0.0504066940872945,0.0285933589911388,0.0219753807812472,0.0171699427857671,0.034864417691251
125,162,101,0.0004078571950195,-0.0495921586051178,-0.0175836612773156,-0.0081768882545996,-0.0094793372979473,-0.0160448959760516,0.0032208702199849,0.0184047700547074,-0.0326416731952793,-0.0196908980642193,-0.025041661507347,-0.2373583885550185,-0.0111637397038957,-0.0098280224290141,-0.0045047399073012,-0.00374500458331,-0.0511814334464469,-0.0189931902628946,-0.0013507660853838,0.0047378442758183,-0.0079352254390348,-0.0051003150402132,-0.0039656547825145,-0.0049779496977063,-0.0111504539710145,-0.0119248721421812,-0.0065770630951791,-0.0008081064265747,-0.0041684836155278,0.0062712594870135,0.0049995111156486,0.3716461375153893,0.189387048653142,0.0258434285823635,0.0820862148523053,0.0614076922816759,0.0252484148577932,0.1814522685783735,0.1584469491945704,0.139033580721782,0.1098520896561461,1.0397994824385826,0.0232335210144933,0.0773122031448247,0.0458765969973354,0.060812186452608,0.1491517396068308,0.0862684093007685,0.0526841447819641,0.0286188229126806,0.0287745067733156,0.0249926413098556,0.0232197648590346,0.0292680156068774,0.0726003544690175,0.0306509945539608,0.0228434207643196,0.0371306033900598,0.0250620505943778,0.0409434802494921
126,167,96,-0.0001851963214764,-0.0921661771426564,-0.0331211339320193,-0.0006179942690923,-0.0372416695825967,-0.0161224247433809,-0.0510514364500429,-0.0552621842198513,0.0026668482718935,0.0039102958899433,0.0112027447722323,-0.4061264477000637,-0.0216923211915527,-0.0211505074529714,-0.0177616176576099,-0.0190478291461936,-0.0168643534170991,-0.0157615737315076,-0.0071190735816199,-0.0029603840466199,-0.0142087909580324,-0.014170126883681,-0.0103348018372442,-0.0182979381673869,-0.0092627878103916,-0.0178206117952055,-0.010258206431364,-0.0117522839513523,-0.0082107088759468,-0.0124076938533698,0.0014749749238806,0.3686917569421311,0.1936916877140676,0.0025899005531291,0.1812018351029913,0.0576431443179204,0.1294426786139676,0.1784488612061952,0.1674216572571269,0.0236524781828831,0.1889513889884837,1.261364097557126,0.0477695049449854,0.1174463324649892,0.0693749378614648,0.0568719100191708,0.0478770882603821,0.0872737945674886,0.0395293306616465,0.0392263285916637,0.041170177952429,0.0364157864608002,0.0371076514093162,0.0402972971876155,0.0669660317586266,0.0443056253318835,0.0400446858720339,0.0270912423567163,0.026584836220816,0.0506732680253133
127,164,99,0.0005600959172605,-0.0194883230535297,-0.0413430829321332,-0.0030973663576662,-0.0021762130789996,-0.0033775023996545,0.0003357915892777,-0.0123174938219895,-0.0568360017864143,-0.0433792427205209,0.0021669990413455,-0.290782724007917,-0.0103146421359205,-0.0149373246183752,-0.0086979747717931,-0.0023729456516984,-0.0104433767964995,0.0014842634825408,-0.0043685429969295,-0.011338434068481,-0.0032932130493137,-0.0104316486483312,-0.0039380551760586,-0.0089250283606862,-0.0157530359447604,-0.0027189952902617,-0.0063404298549897,-0.0039942412773424,-0.0087462139085838,-0.0152123417827929,0.0044679571784606,0.2972965814922219,0.1771975462041208,0.0123215685135788,0.0550064383797556,0.0791922067389384,0.0288541887842522,0.1027535726059928,0.209151909392315,0.0950538110071773,0.1121421509679121,1.169678082688728,0.0340184331467174,0.0946600112145772,0.0601376684656184,0.0357134964274411,0.1183316575782509,0.0457131218499236,0.0264823145454565,0.037136602419527,0.0343310064491284,0.0411958755562853,0.0414089231186559,0.0379204048330002,0.079224460654713,0.0205691782446276,0.040182016919257,0.0140529434625049,0.0389299253169136,0.0662209983088313
128,165,98,0.0021024501624288,-0.070827023999142,-0.0060737099630961,-0.0035999889036759,-0.0551027399319047,-0.0051299497159271,-0.0029257379232464,-0.0383261729164048,-0.0354357021817069,-0.0047192079666315,0.0141138839005204,-0.3894047435755825,-0.0092915120695997,-0.0219901204249752,-0.00945950506427,-0.011987644251923,-0.0382865398468121,-0.003285339795608,-0.0073641297616321,-0.0090567459921886,-0.0048101824399597,-0.009625200252545,-3.742971283978711e-05,-0.0029092656790149,-0.0240918892560177,-0.0126959871010444,-0.0104923514146337,-0.0051206807769595,-0.0079290673097182,-0.013130920817123,0.0202135439506262,0.3663261304877351,0.0885303789323302,0.0214833734182892,0.3020026190716561,0.0499274587185585,0.0216767625221001,0.19565168650937,0.2044737688888484,0.1378787435352678,0.1388349135716102,1.439588132450076,0.0372438530398906,0.1377054806859932,0.0481480950866415,0.0364699044600607,0.0987773954173481,0.0396249100052153,0.0360202976822563,0.043664111121611,0.0297177671064055,0.0239835846035536,0.0307755599716144,0.0180807270589267,0.0523274648494337,0.0734244702566735,0.0296472352893452,0.0180818430452179,0.0274255954722828,0.0368028314750508
129,178,85,-0.0230021229021825,-0.1596019084697814,-0.0033271431060496,-0.001355671738824,-0.0288088391415416,-0.0229241334470555,0.0044405793720145,-0.0422962007332255,-0.0227414808807496,-0.0309193111804555,-0.0036593739469174,-0.3068435737861435,-0.0072588065087971,-0.0118383010199052,-0.0036022148559427,-0.0013501176556591,-0.0086407847958257,-0.0023533580984032,-0.010323980518818,-0.0039643777493721,-0.0043878377774927,-0.0037480527944164,-0.0169625618729885,-0.0015798803747837,-0.0134234204884153,-0.0161595457358812,0.0021383481234611,-0.0056407540900981,-0.0099701646436985,-0.0104138113456394,0.0685786639833539,0.4437594214792264,0.0854935377357567,0.0118807011742625,0.2145936748690288,0.087067012491531,0.0346850336353411,0.2590996950986017,0.1542512710315169,0.1330206665274118,0.1985685296305392,1.0560799508091523,0.0478023595807987,0.0919423934081893,0.0310331113249247,0.0278389120577982,0.0622707173920493,0.0392105644571529,0.0450471663879834,0.0300345656931769,0.0277533182835889,0.0360569024554243,0.0442622786017104,0.0296493843503694,0.0507665971965179,0.040030470540395,0.0326193915480118,0.0184057930092761,0.0359177962421187,0.0262462714901859
130,167,96,-0.0004823857509732,-0.1245162600558503,-0.0032269704055548,-0.0130701215716079,-0.0093481785551588,-0.0301715340633749,-0.0007089799486926,-0.0148460803869466,-0.023948098004762,-0.0145677526687141,-0.0128635516533253,-0.297256239442603,-0.0166352619596442,-0.0329226201247933,-0.0156413231528888,-0.0322331518211861,-0.0143770064699669,-0.0054417877223468,-0.0025001163191878,-0.0124485430025215,-0.0044104278853333,-0.0121403913053959,-0.0269333617088031,-0.0066505120230756,-0.0091835190997244,-0.0100235654916987,-0.004370166613343,-0.0054116650594801,-0.0176540969348483,-0.0097795019775651,0.003770131805776,0.3911584765543214,0.0779657649727852,0.0350415552696159,0.0528968852684905,0.1455183363964558,0.0112702059710692,0.2097099519623807,0.1307688123178501,0.0729905085911863,0.1072132741745031,1.257844592557002,0.0418571994820412,0.1644372579681541,0.0525655309054284,0.1008981070139522,0.0375706159904508,0.0417493461259094,0.0289542012633958,0.0412350205000843,0.0430085394248445,0.0429599682919293,0.0568458536742866,0.0288348857205675,0.0671128492227706,0.0334289812556079,0.0211733856928253,0.0310030715440095,0.0403180633322078,0.0333636263539329
131,170,93,-0.0278074193195422,-0.496875684813862,-0.0111810918048516,-0.00020409905098,0.005066903668029,-0.0310915511976681,-0.0003324669924433,-0.0022796345927371,-0.0011992583038971,-0.0063764413501719,-0.0392624840107667,-0.3421741930556124,-0.0139119557485558,-0.0141867033181432,-0.0186174706858766,-0.00465200367589,-0.0150222568029648,-0.0013488237104041,9.5073343535595e-05,-0.0101742161094602,-0.0172347211853782,-0.0097254717963777,-0.0080158586325129,-0.0156500282272582,-0.0078307959529492,-0.0215442161211956,-0.0105877212947355,-0.0092759954641976,-0.0127077650833638,-0.004118664189989,0.062595078991449,0.9976840154202196,0.1253949965744722,0.0005488769340906,0.0605948937229723,0.1779575520569687,0.0034115573619338,0.1311979336970238,0.1128569248422994,0.1039361666596491,0.2201096587758867,1.4939570063551095,0.0272374432123673,0.0526496056551279,0.0762510966834364,0.0278594475583555,0.0570151144484602,0.02845944263463,0.0312306140410987,0.0305695178264402,0.0386007967228788,0.0258924895160643,0.0321874033862242,0.0312637707332418,0.0406504460019947,0.0485480117030271,0.0357748575185417,0.0367968382162334,0.0278144171470726,0.0385517951699371
